user_1000|method_8,method_10,method_2,method_3|10.0,10.0,10.0,10.0|campaign for the liberation of the suchitoto 13 prisoners in el salvador 200708|el salvador|democracy|defense|yes|no|no|yes
user_1001|method_159,method_15,method_89,method_47|7.0,7.0,7.0,7.0|bhutanese refugees hunger strike for repatriation 2003|bhutan|human rights|defense|yes|no|no|no
user_1001|method_159,method_15,method_89,method_47|7.0,7.0,7.0,7.0|bhutanese refugees hunger strike for repatriation 2003|bhutan|human rights|defense|yes|no|no|no
user_1003|method_34,method_124,method_172,method_92|3.0,3.0,3.0,3.0|naga campaign for leader to return to the manipur region 2010|india|democracy|change|no|yes|yes|yes
user_1003|method_172,method_92,method_63,method_48|3.0,3.0,3.0,3.0|naga campaign for leader to return to the manipur region 2010|india|democracy|change|no|yes|yes|yes
user_1003|method_63,method_48,method_47,method_1|3.0,3.0,3.0,3.0|naga campaign for leader to return to the manipur region 2010|india|democracy|change|no|yes|yes|yes
user_1003|method_47,method_1,method_141,method_3|3.0,3.0,3.0,3.0|naga campaign for leader to return to the manipur region 2010|india|democracy|change|no|yes|yes|yes
user_1003|method_47,method_1,method_141,method_3|3.0,3.0,3.0,3.0|naga campaign for leader to return to the manipur region 2010|india|democracy|change|no|yes|yes|yes
user_1005|method_159,method_2,method_13,method_34|9.0,9.0,9.0,9.0|three ohio deathsentenced prisoners hunger strike for rights 2011|united states|human rights|change|yes|no|no|no
user_1006|method_71,method_48,method_5,method_3|4.0,4.0,4.0,4.0|cayman islanders protest dolphinariums 200608|cayman islands|environment|defense|yes|no|no|no
user_1006|method_71,method_48,method_5,method_3|4.0,4.0,4.0,4.0|cayman islanders protest dolphinariums 200608|cayman islands|environment|defense|yes|no|no|no
user_1009|method_5,method_13,method_97,method_104|3.0,3.0,3.0,3.0|central african republic teachers strike for arrears 2002|central african republic|economic justice|defense|no|no|no|no
user_1009|method_5,method_13,method_97,method_104|3.0,3.0,3.0,3.0|central african republic teachers strike for arrears 2002|central african republic|economic justice|defense|no|no|no|no
user_1010|method_62,method_38,method_1,method_47|9.0,9.0,9.0,9.0|maltese students defend stipends from cuts 1997|malta|economic justice|defense|yes|no|no|yes
user_1010|method_1,method_47,method_34,method_8|9.0,9.0,9.0,9.0|maltese students defend stipends from cuts 1997|malta|economic justice|defense|yes|no|no|yes
user_1010|method_47,method_34,method_8,method_3|9.0,9.0,9.0,9.0|maltese students defend stipends from cuts 1997|malta|economic justice|defense|yes|no|no|yes
user_1011|method_107,method_3,method_106,method_38|5.0,5.0,5.0,5.0|mauritanian workers strike for labor rights 19681974|mauritania|economic justice|change|no|no|yes|yes
user_1011|method_3,method_106,method_38,method_159|5.0,5.0,5.0,5.0|mauritanian workers strike for labor rights 19681974|mauritania|economic justice|change|no|no|yes|yes
user_1013|method_6,method_7,method_37,method_38|10.0,10.0,10.0,10.0|bulgarians campaign for democratic reforms and multiparty rule 198990|bulgaria|democracy|change|no|no|no|no
user_1013|method_37,method_38,method_47,method_1|10.0,10.0,10.0,10.0|bulgarians campaign for democratic reforms and multiparty rule 198990|bulgaria|democracy|change|no|no|no|no
user_1013|method_23,method_48,method_2,method_5|10.0,10.0,10.0,10.0|bulgarians campaign for democratic reforms and multiparty rule 198990|bulgaria|democracy|change|no|no|no|no
user_1013|method_2,method_5,method_21,method_32|10.0,10.0,10.0,10.0|bulgarians campaign for democratic reforms and multiparty rule 198990|bulgaria|democracy|change|no|no|no|no
user_1013|method_21,method_32,method_34,method_97|10.0,10.0,10.0,10.0|bulgarians campaign for democratic reforms and multiparty rule 198990|bulgaria|democracy|change|no|no|no|no
user_1013|method_32,method_34,method_97,method_24|10.0,10.0,10.0,10.0|bulgarians campaign for democratic reforms and multiparty rule 198990|bulgaria|democracy|change|no|no|no|no
user_1014|method_22,method_47,method_162,method_1|3.5,3.5,3.5,3.5|new york university students campaign for transparency 20072009|united states|democracy|change|yes|no|yes|yes
user_1014|method_162,method_1,method_48,method_5|3.5,3.5,3.5,3.5|new york university students campaign for transparency 20072009|united states|democracy|change|yes|no|yes|yes
user_1015|method_16,method_97,method_105,method_106|8.0,8.0,8.0,8.0|new caledonian workers union defends fired comrades 2005|new caledonia|economic justice|defense|no|yes|yes|no
user_1015|method_16,method_97,method_105,method_106|8.0,8.0,8.0,8.0|new caledonian workers union defends fired comrades 2005|new caledonia|economic justice|defense|no|yes|yes|no
user_1016|method_47,method_117,method_33,method_171|8.0,8.0,8.0,8.0|algerian citizens nonviolently intervene to prevent civil war 1962|algeria|peace|third-party nonviolent intervention|yes|no|no|no
user_1016|method_33,method_171,method_8,method_1|8.0,8.0,8.0,8.0|algerian citizens nonviolently intervene to prevent civil war 1962|algeria|peace|third-party nonviolent intervention|yes|no|no|no
user_1016|method_8,method_1,method_5,method_7|8.0,8.0,8.0,8.0|algerian citizens nonviolently intervene to prevent civil war 1962|algeria|peace|third-party nonviolent intervention|yes|no|no|no
user_1018|method_97,method_38,method_47,method_37|7.0,7.0,7.0,7.0|australians campaign against nuclear power and uranium mining 19741988|australia|environment|change|yes|no|no|no
user_1018|method_18,method_19,method_1,method_3|7.0,7.0,7.0,7.0|australians campaign against nuclear power and uranium mining 19741988|australia|environment|change|yes|no|no|no
user_1018|method_1,method_3,method_9,method_8|7.0,7.0,7.0,7.0|australians campaign against nuclear power and uranium mining 19741988|australia|environment|change|yes|no|no|no
user_1018|method_9,method_8,method_7,method_15|7.0,7.0,7.0,7.0|australians campaign against nuclear power and uranium mining 19741988|australia|environment|change|yes|no|no|no
user_1018|method_8,method_7,method_15,method_6|7.0,7.0,7.0,7.0|australians campaign against nuclear power and uranium mining 19741988|australia|environment|change|yes|no|no|no
user_1019|method_1,method_15,method_18,method_47|10.0,10.0,10.0,10.0|salvadoran health professionals prevent privatization of health care 20022003|el salvador|economic justice|defense|no|no|no|yes
user_1019|method_18,method_47,method_159,method_38|10.0,10.0,10.0,10.0|salvadoran health professionals prevent privatization of health care 20022003|el salvador|economic justice|defense|no|no|no|yes
user_102|method_162,method_50,method_9,method_1|2.0,2.0,2.0,2.0|us students campaign to stop dow chemical company from manufacturing napalm 19671969|united states|human rights|change|no|yes|yes|yes
user_102|method_9,method_1,method_38,method_2|2.0,2.0,2.0,2.0|us students campaign to stop dow chemical company from manufacturing napalm 19671969|united states|human rights|change|no|yes|yes|yes
user_102|method_38,method_2,method_122,method_89|2.0,2.0,2.0,2.0|us students campaign to stop dow chemical company from manufacturing napalm 19671969|united states|human rights|change|no|yes|yes|yes
user_1020|method_5,method_6,method_7,method_8|8.0,8.0,8.0,8.0|gibraltarians campaign for sovereignty 20022004|gibraltar|democracy|defense|no|no|no|no
user_1020|method_7,method_8,method_9,method_47|8.0,8.0,8.0,8.0|gibraltarians campaign for sovereignty 20022004|gibraltar|democracy|defense|no|no|no|no
user_1020|method_7,method_8,method_9,method_47|8.0,8.0,8.0,8.0|gibraltarians campaign for sovereignty 20022004|gibraltar|democracy|defense|no|no|no|no
user_1022|method_145,method_144,method_143,method_121|10.0,10.0,10.0,10.0|french citizens and soldiers nonviolently defend against algerian putsch 1961|france|democracy|defense|yes|no|no|yes
user_1022|method_143,method_121,method_65,method_47|10.0,10.0,10.0,10.0|french citizens and soldiers nonviolently defend against algerian putsch 1961|france|democracy|defense|yes|no|no|yes
user_1022|method_9,method_122,method_5,method_1|10.0,10.0,10.0,10.0|french citizens and soldiers nonviolently defend against algerian putsch 1961|france|democracy|defense|yes|no|no|yes
user_1022|method_5,method_1,method_48,method_11|10.0,10.0,10.0,10.0|french citizens and soldiers nonviolently defend against algerian putsch 1961|france|democracy|defense|yes|no|no|yes
user_1022|method_5,method_1,method_48,method_11|10.0,10.0,10.0,10.0|french citizens and soldiers nonviolently defend against algerian putsch 1961|france|democracy|defense|yes|no|no|yes
user_1023|method_104,method_97,method_48,method_38|6.0,6.0,6.0,6.0|the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994|wallis and futuna|economic justice|change|no|yes|yes|no
user_1023|method_48,method_38,method_117,method_13|6.0,6.0,6.0,6.0|the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994|wallis and futuna|economic justice|change|no|yes|yes|no
user_1023|method_38,method_117,method_13,method_116|6.0,6.0,6.0,6.0|the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994|wallis and futuna|economic justice|change|no|yes|yes|no
user_1024|method_13,method_1,method_159,method_163|8.0,8.0,8.0,8.0|indian workers double wages at construction firm in anguilla 2007|anguilla|economic justice|change|yes|no|no|no
user_1024|method_163,method_162,method_38,method_97|8.0,8.0,8.0,8.0|indian workers double wages at construction firm in anguilla 2007|anguilla|economic justice|change|yes|no|no|no
user_1025|method_38,method_37,method_34,method_25|10.0,10.0,10.0,10.0|campaign for the liberation of the suchitoto 13 prisoners in el salvador 200708|el salvador|democracy|defense|yes|no|no|yes
user_1025|method_34,method_25,method_7,method_172|10.0,10.0,10.0,10.0|campaign for the liberation of the suchitoto 13 prisoners in el salvador 200708|el salvador|democracy|defense|yes|no|no|yes
user_1025|method_7,method_172,method_3,method_15|10.0,10.0,10.0,10.0|campaign for the liberation of the suchitoto 13 prisoners in el salvador 200708|el salvador|democracy|defense|yes|no|no|yes
user_1025|method_3,method_15,method_14,method_11|10.0,10.0,10.0,10.0|campaign for the liberation of the suchitoto 13 prisoners in el salvador 200708|el salvador|democracy|defense|yes|no|no|yes
user_1025|method_14,method_11,method_10,method_8|10.0,10.0,10.0,10.0|campaign for the liberation of the suchitoto 13 prisoners in el salvador 200708|el salvador|democracy|defense|yes|no|no|yes
user_1025|method_10,method_8,method_6,method_2|10.0,10.0,10.0,10.0|campaign for the liberation of the suchitoto 13 prisoners in el salvador 200708|el salvador|democracy|defense|yes|no|no|yes
user_1025|method_10,method_8,method_6,method_2|10.0,10.0,10.0,10.0|campaign for the liberation of the suchitoto 13 prisoners in el salvador 200708|el salvador|democracy|defense|yes|no|no|yes
user_1026|method_47,method_159,method_15,method_89|7.0,7.0,7.0,7.0|bhutanese refugees hunger strike for repatriation 2003|bhutan|human rights|defense|yes|no|no|no
user_1026|method_47,method_159,method_15,method_89|7.0,7.0,7.0,7.0|bhutanese refugees hunger strike for repatriation 2003|bhutan|human rights|defense|yes|no|no|no
user_1028|method_1,method_47,method_48,method_63|3.0,3.0,3.0,3.0|naga campaign for leader to return to the manipur region 2010|india|democracy|change|no|yes|yes|yes
user_1028|method_48,method_63,method_92,method_172|3.0,3.0,3.0,3.0|naga campaign for leader to return to the manipur region 2010|india|democracy|change|no|yes|yes|yes
user_1028|method_92,method_172,method_141,method_34|3.0,3.0,3.0,3.0|naga campaign for leader to return to the manipur region 2010|india|democracy|change|no|yes|yes|yes
user_1028|method_141,method_34,method_124,method_3|3.0,3.0,3.0,3.0|naga campaign for leader to return to the manipur region 2010|india|democracy|change|no|yes|yes|yes
user_1028|method_141,method_34,method_124,method_3|3.0,3.0,3.0,3.0|naga campaign for leader to return to the manipur region 2010|india|democracy|change|no|yes|yes|yes
user_103|method_38,method_159,method_173,method_39|8.0,8.0,8.0,8.0|chilean students protest for free public education 201113|chile|economic justice|change|no|no|yes|yes
user_103|method_173,method_39,method_51,method_62|8.0,8.0,8.0,8.0|chilean students protest for free public education 201113|chile|economic justice|change|no|no|yes|yes
user_103|method_51,method_62,method_37,method_116|8.0,8.0,8.0,8.0|chilean students protest for free public education 201113|chile|economic justice|change|no|no|yes|yes
user_103|method_37,method_116,method_47,method_4|8.0,8.0,8.0,8.0|chilean students protest for free public education 201113|chile|economic justice|change|no|no|yes|yes
user_103|method_47,method_4,method_5,method_138|8.0,8.0,8.0,8.0|chilean students protest for free public education 201113|chile|economic justice|change|no|no|yes|yes
user_103|method_47,method_4,method_5,method_138|8.0,8.0,8.0,8.0|chilean students protest for free public education 201113|chile|economic justice|change|no|no|yes|yes
user_1030|method_2,method_159,method_13,method_34|9.0,9.0,9.0,9.0|three ohio deathsentenced prisoners hunger strike for rights 2011|united states|human rights|change|yes|no|no|no
user_1031|method_71,method_48,method_5,method_3|4.0,4.0,4.0,4.0|cayman islanders protest dolphinariums 200608|cayman islands|environment|defense|yes|no|no|no
user_1031|method_71,method_48,method_5,method_3|4.0,4.0,4.0,4.0|cayman islanders protest dolphinariums 200608|cayman islands|environment|defense|yes|no|no|no
user_1034|method_5,method_13,method_97,method_104|3.0,3.0,3.0,3.0|central african republic teachers strike for arrears 2002|central african republic|economic justice|defense|no|no|no|no
user_1034|method_5,method_13,method_97,method_104|3.0,3.0,3.0,3.0|central african republic teachers strike for arrears 2002|central african republic|economic justice|defense|no|no|no|no
user_1035|method_62,method_38,method_47,method_34|9.0,9.0,9.0,9.0|maltese students defend stipends from cuts 1997|malta|economic justice|defense|yes|no|no|yes
user_1035|method_47,method_34,method_8,method_3|9.0,9.0,9.0,9.0|maltese students defend stipends from cuts 1997|malta|economic justice|defense|yes|no|no|yes
user_1035|method_34,method_8,method_3,method_1|9.0,9.0,9.0,9.0|maltese students defend stipends from cuts 1997|malta|economic justice|defense|yes|no|no|yes
user_1036|method_106,method_38,method_3,method_159|5.0,5.0,5.0,5.0|mauritanian workers strike for labor rights 19681974|mauritania|economic justice|change|no|no|yes|yes
user_1036|method_38,method_3,method_159,method_107|5.0,5.0,5.0,5.0|mauritanian workers strike for labor rights 19681974|mauritania|economic justice|change|no|no|yes|yes
user_1038|method_32,method_24,method_21,method_5|10.0,10.0,10.0,10.0|bulgarians campaign for democratic reforms and multiparty rule 198990|bulgaria|democracy|change|no|no|no|no
user_1038|method_21,method_5,method_2,method_48|10.0,10.0,10.0,10.0|bulgarians campaign for democratic reforms and multiparty rule 198990|bulgaria|democracy|change|no|no|no|no
user_1038|method_2,method_48,method_23,method_13|10.0,10.0,10.0,10.0|bulgarians campaign for democratic reforms and multiparty rule 198990|bulgaria|democracy|change|no|no|no|no
user_1038|method_23,method_13,method_1,method_47|10.0,10.0,10.0,10.0|bulgarians campaign for democratic reforms and multiparty rule 198990|bulgaria|democracy|change|no|no|no|no
user_1038|method_1,method_47,method_38,method_37|10.0,10.0,10.0,10.0|bulgarians campaign for democratic reforms and multiparty rule 198990|bulgaria|democracy|change|no|no|no|no
user_1038|method_38,method_37,method_7,method_6|10.0,10.0,10.0,10.0|bulgarians campaign for democratic reforms and multiparty rule 198990|bulgaria|democracy|change|no|no|no|no
user_1038|method_37,method_7,method_6,method_8|10.0,10.0,10.0,10.0|bulgarians campaign for democratic reforms and multiparty rule 198990|bulgaria|democracy|change|no|no|no|no
user_1039|method_22,method_1,method_162,method_47|3.5,3.5,3.5,3.5|new york university students campaign for transparency 20072009|united states|democracy|change|yes|no|yes|yes
user_1039|method_162,method_47,method_48,method_5|3.5,3.5,3.5,3.5|new york university students campaign for transparency 20072009|united states|democracy|change|yes|no|yes|yes
user_1039|method_47,method_48,method_5,method_9|3.5,3.5,3.5,3.5|new york university students campaign for transparency 20072009|united states|democracy|change|yes|no|yes|yes
user_104|method_7,method_21,method_39,method_47|7.0,7.0,7.0,7.0|greenpeace pushes for global ban on cfcs 1986  1995|united states|environment|change|yes|no|no|no
user_104|method_8,method_14,method_71,method_172|7.0,7.0,7.0,7.0|greenpeace pushes for global ban on cfcs 1986  1995|united states|environment|change|yes|no|no|no
user_104|method_71,method_172,method_9,method_38|7.0,7.0,7.0,7.0|greenpeace pushes for global ban on cfcs 1986  1995|united states|environment|change|yes|no|no|no
user_104|method_172,method_9,method_38,method_173|7.0,7.0,7.0,7.0|greenpeace pushes for global ban on cfcs 1986  1995|united states|environment|change|yes|no|no|no
user_1040|method_106,method_105,method_97,method_16|8.0,8.0,8.0,8.0|new caledonian workers union defends fired comrades 2005|new caledonia|economic justice|defense|no|yes|yes|no
user_1040|method_106,method_105,method_97,method_16|8.0,8.0,8.0,8.0|new caledonian workers union defends fired comrades 2005|new caledonia|economic justice|defense|no|yes|yes|no
user_1041|method_33,method_117,method_47,method_8|8.0,8.0,8.0,8.0|algerian citizens nonviolently intervene to prevent civil war 1962|algeria|peace|third-party nonviolent intervention|yes|no|no|no
user_1041|method_47,method_8,method_7,method_1|8.0,8.0,8.0,8.0|algerian citizens nonviolently intervene to prevent civil war 1962|algeria|peace|third-party nonviolent intervention|yes|no|no|no
user_1041|method_7,method_1,method_5,method_171|8.0,8.0,8.0,8.0|algerian citizens nonviolently intervene to prevent civil war 1962|algeria|peace|third-party nonviolent intervention|yes|no|no|no
user_1041|method_7,method_1,method_5,method_171|8.0,8.0,8.0,8.0|algerian citizens nonviolently intervene to prevent civil war 1962|algeria|peace|third-party nonviolent intervention|yes|no|no|no
user_1043|method_9,method_38,method_97,method_47|7.0,7.0,7.0,7.0|australians campaign against nuclear power and uranium mining 19741988|australia|environment|change|yes|no|no|no
user_1043|method_97,method_47,method_37,method_19|7.0,7.0,7.0,7.0|australians campaign against nuclear power and uranium mining 19741988|australia|environment|change|yes|no|no|no
user_1043|method_37,method_19,method_15,method_7|7.0,7.0,7.0,7.0|australians campaign against nuclear power and uranium mining 19741988|australia|environment|change|yes|no|no|no
user_1043|method_15,method_7,method_6,method_3|7.0,7.0,7.0,7.0|australians campaign against nuclear power and uranium mining 19741988|australia|environment|change|yes|no|no|no
user_1043|method_6,method_3,method_1,method_18|7.0,7.0,7.0,7.0|australians campaign against nuclear power and uranium mining 19741988|australia|environment|change|yes|no|no|no
user_1043|method_3,method_1,method_18,method_8|7.0,7.0,7.0,7.0|australians campaign against nuclear power and uranium mining 19741988|australia|environment|change|yes|no|no|no
user_1044|method_18,method_47,method_104,method_159|10.0,10.0,10.0,10.0|salvadoran health professionals prevent privatization of health care 20022003|el salvador|economic justice|defense|no|no|no|yes
user_1044|method_47,method_104,method_159,method_38|10.0,10.0,10.0,10.0|salvadoran health professionals prevent privatization of health care 20022003|el salvador|economic justice|defense|no|no|no|yes
user_1045|method_5,method_47,method_9,method_8|8.0,8.0,8.0,8.0|gibraltarians campaign for sovereignty 20022004|gibraltar|democracy|defense|no|no|no|no
user_1045|method_9,method_8,method_7,method_6|8.0,8.0,8.0,8.0|gibraltarians campaign for sovereignty 20022004|gibraltar|democracy|defense|no|no|no|no
user_1045|method_9,method_8,method_7,method_6|8.0,8.0,8.0,8.0|gibraltarians campaign for sovereignty 20022004|gibraltar|democracy|defense|no|no|no|no
user_1047|method_144,method_143,method_121,method_65|10.0,10.0,10.0,10.0|french citizens and soldiers nonviolently defend against algerian putsch 1961|france|democracy|defense|yes|no|no|yes
user_1047|method_121,method_65,method_47,method_9|10.0,10.0,10.0,10.0|french citizens and soldiers nonviolently defend against algerian putsch 1961|france|democracy|defense|yes|no|no|yes
user_1047|method_122,method_11,method_5,method_1|10.0,10.0,10.0,10.0|french citizens and soldiers nonviolently defend against algerian putsch 1961|france|democracy|defense|yes|no|no|yes
user_1047|method_5,method_1,method_48,method_145|10.0,10.0,10.0,10.0|french citizens and soldiers nonviolently defend against algerian putsch 1961|france|democracy|defense|yes|no|no|yes
user_1047|method_48,method_145,method_118,method_96|10.0,10.0,10.0,10.0|french citizens and soldiers nonviolently defend against algerian putsch 1961|france|democracy|defense|yes|no|no|yes
user_1047|method_118,method_96,method_6,method_147|10.0,10.0,10.0,10.0|french citizens and soldiers nonviolently defend against algerian putsch 1961|france|democracy|defense|yes|no|no|yes
user_1047|method_118,method_96,method_6,method_147|10.0,10.0,10.0,10.0|french citizens and soldiers nonviolently defend against algerian putsch 1961|france|democracy|defense|yes|no|no|yes
user_1048|method_116,method_117,method_38,method_48|6.0,6.0,6.0,6.0|the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994|wallis and futuna|economic justice|change|no|yes|yes|no
user_1049|method_97,method_13,method_1,method_159|8.0,8.0,8.0,8.0|indian workers double wages at construction firm in anguilla 2007|anguilla|economic justice|change|yes|no|no|no
user_1049|method_1,method_159,method_162,method_163|8.0,8.0,8.0,8.0|indian workers double wages at construction firm in anguilla 2007|anguilla|economic justice|change|yes|no|no|no
user_1049|method_159,method_162,method_163,method_38|8.0,8.0,8.0,8.0|indian workers double wages at construction firm in anguilla 2007|anguilla|economic justice|change|yes|no|no|no
user_105|method_200,method_172,method_20,method_1|7.0,7.0,7.0,7.0|french citizens campaign to close five concentration camps for north africans 195960|france|human rights|change|yes|no|no|yes
user_105|method_20,method_1,method_33,method_10|7.0,7.0,7.0,7.0|french citizens campaign to close five concentration camps for north africans 195960|france|human rights|change|yes|no|no|yes
user_105|method_33,method_10,method_199,method_159|7.0,7.0,7.0,7.0|french citizens campaign to close five concentration camps for north africans 195960|france|human rights|change|yes|no|no|yes
user_105|method_199,method_159,method_138,method_38|7.0,7.0,7.0,7.0|french citizens campaign to close five concentration camps for north africans 195960|france|human rights|change|yes|no|no|yes
user_105|method_138,method_38,method_52,method_9|7.0,7.0,7.0,7.0|french citizens campaign to close five concentration camps for north africans 195960|france|human rights|change|yes|no|no|yes
user_105|method_52,method_9,method_8,method_2|7.0,7.0,7.0,7.0|french citizens campaign to close five concentration camps for north africans 195960|france|human rights|change|yes|no|no|yes
user_105|method_52,method_9,method_8,method_2|7.0,7.0,7.0,7.0|french citizens campaign to close five concentration camps for north africans 195960|france|human rights|change|yes|no|no|yes
user_1050|method_10,method_38,method_37,method_34|10.0,10.0,10.0,10.0|campaign for the liberation of the suchitoto 13 prisoners in el salvador 200708|el salvador|democracy|defense|yes|no|no|yes
user_1050|method_37,method_34,method_25,method_7|10.0,10.0,10.0,10.0|campaign for the liberation of the suchitoto 13 prisoners in el salvador 200708|el salvador|democracy|defense|yes|no|no|yes
user_1050|method_25,method_7,method_172,method_15|10.0,10.0,10.0,10.0|campaign for the liberation of the suchitoto 13 prisoners in el salvador 200708|el salvador|democracy|defense|yes|no|no|yes
user_1050|method_172,method_15,method_14,method_11|10.0,10.0,10.0,10.0|campaign for the liberation of the suchitoto 13 prisoners in el salvador 200708|el salvador|democracy|defense|yes|no|no|yes
user_1050|method_14,method_11,method_8,method_6|10.0,10.0,10.0,10.0|campaign for the liberation of the suchitoto 13 prisoners in el salvador 200708|el salvador|democracy|defense|yes|no|no|yes
user_1050|method_8,method_6,method_3,method_2|10.0,10.0,10.0,10.0|campaign for the liberation of the suchitoto 13 prisoners in el salvador 200708|el salvador|democracy|defense|yes|no|no|yes
user_1050|method_8,method_6,method_3,method_2|10.0,10.0,10.0,10.0|campaign for the liberation of the suchitoto 13 prisoners in el salvador 200708|el salvador|democracy|defense|yes|no|no|yes
user_1051|method_89,method_15,method_159,method_47|7.0,7.0,7.0,7.0|bhutanese refugees hunger strike for repatriation 2003|bhutan|human rights|defense|yes|no|no|no
user_1053|method_1,method_47,method_48,method_63|3.0,3.0,3.0,3.0|naga campaign for leader to return to the manipur region 2010|india|democracy|change|no|yes|yes|yes
user_1053|method_48,method_63,method_92,method_172|3.0,3.0,3.0,3.0|naga campaign for leader to return to the manipur region 2010|india|democracy|change|no|yes|yes|yes
user_1053|method_92,method_172,method_34,method_124|3.0,3.0,3.0,3.0|naga campaign for leader to return to the manipur region 2010|india|democracy|change|no|yes|yes|yes
user_1053|method_34,method_124,method_3,method_141|3.0,3.0,3.0,3.0|naga campaign for leader to return to the manipur region 2010|india|democracy|change|no|yes|yes|yes
user_1055|method_13,method_34,method_2,method_159|9.0,9.0,9.0,9.0|three ohio deathsentenced prisoners hunger strike for rights 2011|united states|human rights|change|yes|no|no|no
user_1056|method_3,method_5,method_48,method_71|4.0,4.0,4.0,4.0|cayman islanders protest dolphinariums 200608|cayman islands|environment|defense|yes|no|no|no
user_1056|method_3,method_5,method_48,method_71|4.0,4.0,4.0,4.0|cayman islanders protest dolphinariums 200608|cayman islands|environment|defense|yes|no|no|no
user_1059|method_97,method_13,method_5,method_104|3.0,3.0,3.0,3.0|central african republic teachers strike for arrears 2002|central african republic|economic justice|defense|no|no|no|no
user_1059|method_97,method_13,method_5,method_104|3.0,3.0,3.0,3.0|central african republic teachers strike for arrears 2002|central african republic|economic justice|defense|no|no|no|no
user_106|method_1,method_47,method_172,method_104|10.0,10.0,10.0,10.0|mysore population wins democratic rule in newly independent india 1947|india|democracy|change|no|no|no|yes
user_106|method_172,method_104,method_38,method_18|10.0,10.0,10.0,10.0|mysore population wins democratic rule in newly independent india 1947|india|democracy|change|no|no|no|yes
user_106|method_104,method_38,method_18,method_16|10.0,10.0,10.0,10.0|mysore population wins democratic rule in newly independent india 1947|india|democracy|change|no|no|no|yes
